 5  38.61526  -122.42667
 5  38.04639  -122.18222
 5  36.59639  -119.44945
 5  38.15583  -121.69028
 5  37.74166  -121.12334
 5  37.73611  -120.93445
 5  38.87027  -121.70528
 5  38.33972  -122.70000
 5  38.58166  -121.49333
 5  37.70583  -121.08389
 5  36.12888  -121.01945
 5  35.28278  -120.65861
 5  35.75249  -120.69527
 5  38.44055  -122.71333
 5  38.40222  -122.82278
 5  38.94583  -119.97028
 5  37.90055  -122.64333
 5  37.95832  -121.28500
 5  38.27220  -121.93170
 5  37.49472  -120.84556
 5  38.35666  -121.98666
 5  38.31805  -122.92306
 5  37.82888  -120.91111
 5  38.47305  -123.02444
 5  36.13861  -119.50861
 5  37.54943  -121.19806
 5  38.54721  -122.81528
 5  37.38943  -120.61222
 5  36.48639  -119.25861
 5  38.40166  -122.35973
 4  38.17472  -121.27750
 4  39.20666  -120.81028
 4  38.57582  -122.44889
 4  39.00083  -120.99139
 4  36.31583  -119.70750
 4  35.11861  -120.58972
 4  39.61972  -122.19278
 4  35.48944  -120.66972
 4  36.00416  -120.12805
 4  35.18000  -120.73083
 4  37.20500  -119.24500
 4  36.80222  -120.01527
 4  37.36361  -118.39417
 4  35.86333  -120.79972
 4  38.59111  -121.51611
 4  38.59472  -121.54056
 4  35.40055  -119.46861
 4  38.70778  -122.04694
 4  39.22694  -120.08083
 4  36.54277  -119.83222
 4  37.80000  -120.57000
 4  37.43250  -120.09695
 4  35.44278  -120.89111
 4  39.19889  -121.02000
 4  35.72388  -120.29556
 4  37.12305  -120.25916
 4  38.42055  -121.52611
 4  38.80555  -123.01611
 4  36.82528  -119.70194
 4  36.13972  -120.35917
 4  37.26221  -119.70000
 4  38.82222  -122.72195
 4  36.09805  -119.55945
 4  38.33110  -121.56750
 4  37.41972  -120.66639
 4  35.51889  -120.52278
 4  37.39389  -121.07056
 4  36.52333  -119.28584
 4  38.54499  -121.73944
 4  38.32389  -121.82111
 4  38.88527  -121.96861
 4  39.20610  -120.83667
 4  38.40889  -121.37055
 4  38.71389  -121.46167
 4  35.17861  -119.54028
 4  38.50388  -120.75445
 4  36.82278  -119.86138
 4  39.00444  -122.87444
 4  36.42944  -120.10194
 4  39.02028  -120.81695
 4  36.63055  -119.67750
 4  36.98777  -119.71083
 4  38.25472  -121.29889
 4  38.90694  -120.83750
 4  34.43583  -119.82667
 4  38.43639  -122.86861
 4  34.97166  -120.57083
 4  38.19194  -120.36444
 4  36.53165  -120.09722
 4  38.29583  -121.24333
 4  39.08694  -120.15916
 4  38.36832  -121.51639
 4  38.97305  -123.11528
 4  37.50222  -120.23722
 4  38.97805  -122.83833
 4  38.70278  -120.07167
 4  37.81972  -120.67111
 4  36.68000  -119.98000
 4  38.02139  -121.08278
 4  36.20304  -119.08722
 4  39.27583  -121.65889
 4  38.86333  -122.71833
 4  38.16360  -121.14889
 4  36.60611  -118.06194
 4  34.74443  -120.27722
 4  35.31111  -120.83139
 4  38.91055  -122.60917
 4  36.96138  -120.05972
 4  38.67944  -121.96722
 4  38.57000  -121.30000
 4  36.75360  -120.38055
 4  39.14333  -121.91333
 4  38.30054  -120.70528
 4  38.46555  -123.00777
 4  35.36583  -120.84889
 4  38.22832  -120.53972
 4  34.38472  -118.53000
 4  38.43694  -122.40111
 4  36.54499  -119.28639
 4  35.62666  -120.69000
 4  38.41305  -120.65778
 4  35.96862  -119.29083
 4  38.82389  -121.48278
 4  38.48194  -120.84361
 4  38.90889  -123.69195
 4  37.03749  -119.51305
 4  39.40333  -122.00889
 4  36.43111  -119.85861
 4  37.96250  -122.55389
 4  38.88832  -122.23639
 4  38.23861  -121.55945
 4  38.19611  -120.67944
 4  36.70805  -119.55500
 4  34.42332  -119.70333
 4  35.39000  -120.60806
 4  34.95304  -120.43472
 4  36.57083  -119.61111
 4  35.65527  -120.37444
 4  39.58972  -120.36639
 4  37.51916  -120.43639
 4  37.98416  -120.38111
 4  37.98471  -120.26278
 4  36.18944  -119.82222
 4  39.56416  -121.10583
 4  39.17221  -120.13778
 4  35.54972  -120.70500
 4  38.22610  -121.42361
 4  38.24638  -122.90444
 4  36.64888  -120.25166
 4  38.03971  -120.23167
 4  39.15026  -123.20667
 4  38.13805  -121.20500
 4  38.27250  -122.43750
 4  38.19416  -120.97694
 4  38.24222  -121.51056
 4  38.39915  -120.52639
 4  38.58055  -121.52917
 4  39.40972  -123.35445
 4  38.41194  -121.27111
 4  38.52500  -121.96972
 4  38.15416  -121.30028
 4  38.67861  -121.77222
 4  38.73194  -121.80666
 4  39.16388  -119.76639
 4  39.47361  -118.77639
 4  39.42000  -118.69000
 4  39.00444  -119.84611
 4  39.25130  -119.97200
 4  38.95416  -119.76472
 4  39.52972  -119.81277
 4  38.80054  -119.32639
 4  38.98582  -119.16194
 3  37.36555  -119.72528
 3  35.88778  -119.48639
 3  39.01750  -122.05666
 3  38.25555  -120.35000
 3  38.20444  -120.36889
 3  37.32000  -119.55666
 3  37.82360  -120.25723
 3  39.00916  -123.36500
 3  38.25583  -119.23028
 3  39.24222  -121.40806
 3  34.61361  -120.19167
 3  34.21638  -119.03667
 3  38.73833  -120.67389
 3  38.30944  -120.27722
 3  39.45193  -121.04750
 3  36.50138  -120.31528
 3  40.30639  -121.23083
 3  39.72861  -121.83639
 3  37.87111  -120.43222
 3  38.95610  -122.64667
 3  39.21444  -122.00833
 3  37.98111  -120.64083
 3  39.92776  -122.17805
 3  37.71054  -120.19695
 3  36.54333  -119.38611
 3  36.65026  -119.78972
 3  37.67472  -119.78306
 3  39.13028  -123.71667
 3  38.34833  -121.90889
 3  39.28000  -120.66000
 3  40.78000  -124.20000
 3  36.29778  -119.20583
 3  39.44583  -123.80417
 3  36.74776  -119.77139
 3  39.02639  -122.73194
 3  37.83833  -120.23167
 3  39.74278  -122.01250
 3  36.32750  -119.64472
 3  38.35278  -120.93166
 3  37.95333  -120.42167
 3  37.77972  -119.07445
 3  35.60916  -118.48278
 3  39.04305  -122.91472
 3  37.25305  -119.17389
 3  37.22861  -120.24722
 3  37.95750  -119.12083
 3  38.89166  -121.29195
 3  34.63916  -120.45695
 3  33.76694  -118.18833
 3  33.78333  -118.18333
 3  38.82138  -121.19195
 3  34.05222  -118.24277
 3  40.02139  -122.09917
 3  34.66777  -120.11389
 3  35.61639  -119.69334
 3  37.64861  -118.97111
 3  37.48500  -119.96528
 3  38.69500  -119.77917
 3  39.14582  -121.59028
 3  38.06583  -120.18389
 3  34.94694  -119.68445
 3  38.90333  -121.57667
 3  37.22972  -119.50861
 3  38.68583  -121.37111
 3  39.36943  -121.10278
 3  34.22832  -118.53584
 3  37.12833  -119.69334
 3  37.32804  -119.64833
 3  35.09888  -120.61139
 3  36.62444  -119.31277
 3  38.67861  -121.22472
 3  34.19749  -119.17611
 3  39.74638  -121.63611
 3  38.85221  -121.16833
 3  36.81026  -119.38111
 3  34.41528  -118.79305
 3  39.32222  -123.11195
 3  40.58166  -122.40000
 3  39.26554  -123.20333
 3  38.69110  -121.44750
 3  38.96111  -121.54333
 3  38.01332  -122.66278
 3  34.01944  -118.49028
 3  34.61444  -120.07889
 3  37.96666  -120.31084
 3  38.20166  -119.99778
 3  39.13083  -123.16500
 3  36.05944  -119.31111
 3  36.45527  -119.48389
 3  38.91083  -121.52417
 3  39.16471  -122.90945
 3  38.08722  -120.47195
 3  34.79000  -120.60000
 3  34.27833  -119.29222
 3  36.33027  -119.29111
 3  39.00999  -121.42194
 3  39.15472  -122.14833
 3  38.79666  -121.88084
 3  38.94138  -119.74861
 3  39.08944  -119.93806
 3  39.56528  -119.04533
 3  40.17944  -118.47250
 3  39.53500  -119.75166
 3  39.30972  -119.64861
 3  39.00222  -119.95500
 2  39.22361  -123.76750
 2  38.22721  -120.85222
 2  38.70721  -121.28000
 2  33.89582  -118.21917
 2  40.38583  -122.27972
 2  37.47861  -119.63944
 2  40.59833  -124.15611
 2  37.81083  -120.29889
 2  39.51389  -121.55527
 2  34.14777  -118.14361
 2  39.93694  -120.94611
 2  39.49389  -121.74361
 2  38.75222  -121.28694
 2  39.14054  -121.61584
 0  35.14777  -114.56750
 0  34.14305  -118.73695
 0  34.09526  -118.12611
 0  34.12222  -117.59722
 0  34.18972  -118.13028
 0  38.41944  -120.82306
 0  33.83527  -117.91361
 0  40.44833  -122.29667
 0  34.75445  -118.28862
 0  34.50083  -117.18500
 0  34.13972  -118.03445
 0  40.86666  -124.08167
 0  33.86583  -118.08222
 0  35.20916  -118.82750
 0  33.86555  -117.83000
 0  37.08083  -119.48444
 0  38.89666  -121.07584
 0  33.34277  -118.32694
 0  34.13361  -117.90667
 0  35.38000  -119.11000
 0  35.37333  -119.01778
 0  34.08527  -117.96000
 0  39.38861  -121.40417
 0  33.92554  -116.87556
 0  34.04972  -117.99583
 0  33.97750  -118.18611
 0  33.88166  -118.11611
 0  39.64528  -121.40222
 0  34.07360  -118.39944
 0  34.24389  -116.91055
 0  39.41249  -121.71167
 0  34.24611  -117.20889
 0  40.88305  -123.98278
 0  32.65778  -117.02917
 0  34.99944  -117.64889
 0  39.47333  -121.26806
 0  33.86750  -117.99722
 0  34.18082  -118.30805
 0  40.88250  -121.65972
 0  39.46472  -121.98889
 0  35.88028  -118.67278
 0  38.68000  -121.01500
 0  33.15805  -117.34972
 0  36.32083  -118.02555
 0  33.77972  -116.46445
 0  40.68055  -122.37000
 0  39.48750  -121.22250
 0  32.64000  -117.08334
 0  34.09666  -117.71889
 0  38.96777  -122.65389
 0  39.02415  -122.67389
 0  38.19083  -121.08722
 0  33.68028  -116.17306
 0  38.56638  -119.50611
 0  39.10083  -120.95222
 0  38.80000  -120.88917
 0  38.03638  -120.40028
 0  33.87527  -117.56556
 0  33.59805  -117.87222
 0  33.64111  -117.91778
 0  39.79305  -123.24695
 0  41.75611  -124.20055
 0  34.24194  -117.28472
 0  34.10638  -117.59222
 0  34.02111  -118.39555
 0  33.81694  -118.03639
 0  33.46694  -117.69722
 0  38.34112  -119.83278
 0  32.95943  -117.26444
 0  35.76889  -119.24611
 0  39.35417  -122.19000
 0  33.96111  -116.50083
 0  35.25278  -118.85055
 0  38.69472  -120.81389
 0  39.37165  -121.20500
 0  39.55944  -120.82584
 0  38.44110  -120.85333
 0  34.13943  -117.97639
 0  35.89166  -119.04639
 0  41.21972  -122.27389
 0  39.64639  -121.79889
 0  38.91027  -121.54389
 0  34.92611  -117.93417
 0  32.79472  -116.96167
 0  38.68277  -120.84666
 0  34.06861  -118.02666
 0  33.91916  -118.41556
 0  33.62583  -117.69278
 0  39.60527  -122.53806
 0  33.03694  -117.29111
 0  41.45694  -122.89361
 0  41.00472  -121.43723
 0  38.88305  -120.07167
 0  34.39915  -118.91722
 0  38.67805  -121.17500
 0  34.09222  -117.43417
 0  38.67638  -121.33528
 0  39.51722  -121.26611
 0  39.88222  -121.67167
 0  41.60777  -122.83916
 0  34.82277  -118.94389
 0  33.87027  -117.92445
 0  40.10027  -123.79389
 0  33.77388  -117.94056
 0  38.85416  -120.85833
 0  34.14250  -118.25417
 0  34.13610  -117.86444
 0  39.52193  -122.01278
 0  35.72889  -118.70277
 0  39.21915  -121.06000
 0  40.13972  -120.95000
 0  39.36388  -121.69250
 0  38.76583  -123.52695
 0  33.99305  -117.96778
 0  33.79000  -118.29694
 0  33.91639  -118.35167
 0  40.55444  -123.18195
 0  38.61055  -122.86806
 0  33.74750  -116.97111
 0  40.14360  -120.13361
 0  34.42638  -117.30000
 0  34.12833  -117.20778
 0  41.05054  -123.67333
 0  33.66027  -117.99834
 0  33.98166  -118.22417
 0  32.58389  -117.11222
 0  36.80276  -118.19917
 0  33.72055  -116.21472
 0  36.38721  -119.21694
 0  35.97472  -118.54000
 0  38.79889  -120.81973
 0  35.75472  -118.42445
 0  39.23777  -120.02556
 0  36.51389  -119.55305
 0  38.77472  -120.29583
 0  34.20449  -118.20000
 0  33.93193  -117.94527
 0  32.84722  -117.27333
 0  32.76777  -117.02222
 0  33.91722  -118.01111
 0  33.84637  -118.04583
 0  34.10083  -117.76694
 0  34.24833  -117.18833
 0  33.66805  -117.32638
 0  32.85722  -116.92139
 0  33.85361  -118.13306
 0  34.69805  -118.13583
 0  36.43333  -119.68584
 0  33.88721  -118.35167
 0  32.74250  -117.03056
 0  36.38277  -119.02361
 0  34.52111  -117.98278
 0  40.64111  -124.22417
 0  34.04832  -117.26028
 0  33.79222  -118.31416
 0  34.05000  -118.25000
 0  33.97277  -117.70722
 0  38.80165  -120.90750
 0  39.09027  -122.79528
 0  33.93028  -118.21056
 0  39.81222  -121.57722
 0  34.03333  -118.69167
 0  33.88472  -118.41000
 0  35.05888  -119.40000
 0  35.67805  -119.22833
 0  39.00111  -121.02084
 0  39.30777  -123.79833
 0  33.99250  -117.51556
 0  36.69250  -119.05139
 0  40.23472  -123.82250
 0  35.05250  -118.17306
 0  34.14804  -117.99805
 0  34.07500  -117.69167
 0  34.20639  -118.22334
 0  34.28555  -118.88111
 0  41.31000  -122.30945
 0  34.15417  -117.34333
 0  32.67805  -117.09834
 0  34.84805  -114.61333
 0  39.26166  -121.01500
 0  33.61889  -117.92805
 0  39.12333  -122.84722
 0  33.93666  -117.55833
 0  39.31805  -120.35500
 0  34.17221  -118.37805
 0  33.90222  -118.08083
 0  34.40000  -119.29916
 0  33.19583  -117.37861
 0  39.09555  -121.55111
 0  33.78777  -117.85222
 0  39.35638  -121.27805
 0  41.28694  -124.05861
 0  34.04805  -118.52556
 0  34.26250  -118.42611
 0  39.43555  -121.53694
 0  33.72139  -116.38750
 0  33.83027  -116.54444
 0  34.58332  -118.11666
 0  40.56388  -122.23778
 0  33.78250  -117.22778
 0  39.06583  -123.44389
 0  33.98305  -118.09583
 0  38.83500  -121.01334
 0  33.87222  -117.86945
 0  38.72972  -120.79750
 0  38.76139  -120.58556
 0  39.81055  -120.46806
 0  35.80472  -118.68195
 0  32.96276  -117.03500
 0  40.68000  -122.35083
 0  33.04166  -116.86723
 0  38.58916  -121.30167
 0  33.02028  -117.20194
 0  37.21722  -119.90444
 0  34.06194  -117.18166
 0  34.20111  -118.53555
 0  34.10638  -117.36945
 0  35.79666  -119.10694
 0  35.39804  -119.29000
 0  40.49944  -124.10528
 0  38.54639  -120.74306
 0  33.95333  -117.39528
 0  33.96667  -117.36667
 0  34.86415  -118.16250
 0  39.23027  -121.13500
 0  40.81889  -124.18528
 0  34.12138  -117.30222
 0  33.42694  -117.61111
 0  32.73333  -117.16667
 0  34.10666  -117.80583
 0  34.28194  -118.43806
 0  34.09611  -118.10500
 0  33.50166  -117.66167
 0  33.23194  -117.32278
 0  33.14333  -117.16528
 0  33.73000  -118.28000
 0  33.73582  -118.29139
 0  33.74554  -117.86694
 0  34.35416  -119.05833
 0  34.41138  -118.53917
 0  40.48249  -124.09972
 0  33.74139  -118.10389
 0  36.56416  -118.77278
 0  35.50055  -119.27084
 0  38.97972  -121.37444
 0  38.66582  -120.92500
 0  34.16166  -118.05194
 0  34.26950  -118.78000
 0  39.20750  -121.29750
 0  38.73666  -120.75417
 0  39.32333  -120.37889
 0  32.99111  -117.27028
 0  38.64777  -120.68472
 0  33.95472  -118.21111
 0  34.11611  -118.14944
 0  32.74472  -116.99805
 0  33.80250  -117.99223
 0  36.14555  -119.05972
 0  36.54555  -119.33916
 0  34.42139  -119.59556
 0  34.21750  -118.36945
 0  34.26694  -118.30139
 0  33.93999  -117.24277
 0  34.26167  -118.67500
 0  40.41639  -120.65195
 0  39.15972  -121.74778
 0  35.14250  -119.45556
 0  34.17332  -118.55305
 0  35.13222  -118.44806
 0  33.49361  -117.14750
 0  35.96250  -119.04333
 0  34.17055  -118.83667
 0  36.43888  -118.90361
 0  37.01889  -119.39833
 0  34.09361  -118.60056
 0  33.83332  -118.31417
 0  33.83583  -118.33972
 0  41.05944  -124.14194
 0  35.76278  -117.37195
 0  34.25222  -118.28750
 0  37.96083  -120.23639
 0  33.74583  -117.82528
 0  34.09750  -117.64750
 0  38.19166  -120.82806
 0  34.18666  -118.44806
 0  33.99083  -118.45917
 0  34.21138  -118.23861
 0  38.44305  -120.62972
 0  34.02028  -117.86444
 0  40.73111  -122.94083
 0  41.42278  -122.38500
 0  39.03749  -120.97139
 0  34.06861  -117.93806
 0  33.75916  -118.00584
 0  40.30611  -121.00472
 0  34.05611  -118.42973
 0  33.97916  -118.03194
 0  33.92667  -118.00000
 0  40.93972  -123.63028
 0  33.78000  -118.26167
 0  38.37916  -120.51361
 0  34.36082  -117.63250
 0  33.88861  -117.81223
 0  41.73555  -122.63333
 0  34.03361  -117.04222
 0  34.11916  -116.44500
 0  36.64388  -116.39945
 0  35.97861  -114.83167
 0  39.23722  -119.59194
 0  40.83332  -115.75000
 0  39.24750  -114.88778
 0  36.03971  -114.98111
 0  36.18333  -115.15000
 0  36.19889  -115.11667
 0  38.06722  -117.22916
 0  39.51833  -119.98778
 0  40.97305  -117.73473
 0  42.19472  -122.70834
 0  43.11916  -124.40722
 0  42.05277  -124.28278
 0  42.43916  -123.32722
 0  42.22500  -121.78056
 0  42.18889  -120.34472
 0  42.32667  -122.87444
 0  43.02028  -123.29195
