692.5575 236.0137
852.4859 313.8015
626.0837 236.7797
9452.8538 3163.5988
1030.7835 527.1434
13430.6637 4998.0591
8721.9211 3217.8827
1308.0857 544.7833
793.5654 312.9836
6311.1675 2035.2837
3400.7845 1219.4119
2008.4126 723.9765
835.2741 326.663
2060.7574 759.3109
983.6589 364.1926
16448.1023 5166.1685
21239.4255 7004.6928
2125.5575 850.3751
1089.6334 437.3753
1183.442 538.5429
499.8225 240.88
1342.5478 570.8278
560.1533 238.1247
10269.2682 3138.1012
914.6835 470.7779
682.8084 197.0729
467.0919 203.8209
723.4069 450.9657
832.9703 622.3391
1233.0764 552.3537
1452.2748 570.5795
611.5305 238.6875
1173.231 469.3352
2071.3513 721.746
840.3011 329.9684
619.6778 246.9277
856.4826 326.994
564.9679 236.3102
1106.4336 405.8586
681.6841 266.9101
44070.5593 14583.7487
2077.3472 1208.01
1130.5558 405.0513
2004.2292 651.7054
1089.0324 386.6129
777.2742 235.4866
1151.3622 328.2472
2240.1424 651.4653
12234.7241 3639.7039
859.7186 374.4489
574.6666 245.9388
521.7549 188.7771
786.2653 299.3876
923.8413 398.7476
473.62 200.2697
518.0183 214.6512
499.5136 170.8668
386.7041 146.1763
300.5269 117.8118
1711.1557 527.1126
448.5149 199.1318
464.7484 183.6123
384.5944 148.8937
224.5292 141.5182
457.9403 147.5921
447.337 176.3793
273.2828 137.5013
1509.7004 497.6169
272.6073 132.8138
431.3076 172.3891
597.6965 227.5176
331.9081 147.3239
308.4655 116.8242
271.1669 118.7043
206.5458 111.2387
378.2211 147.0303
277.7035 107.5631
653.7345 206.5159
257.2592 106.9873
314.9476 115.9317
270.4512 112.6048
2509.1092 783.6466
323.3687 192.3681
293.1109 82.5458
269.7706 97.7028
306.7485 185.7518
660.8916 231.1476
1769.0494 629.577
950.8872 356.5543
238.6546 99.8914
304.2358 149.6464
1941.16 556.5443
919.9064 310.8143
401.3285 162.75
542.1951 184.6341
310.9447 127.425
265.4299 118.5831
1114.6327 431.4066
276.4151 117.3251
271.6575 105.9469
194.2411 71.958
238.7167 70.7594
262.3394 95.4303
2429.1481 869.4596
7032.5402 2103.053
432.6602 264.6451
719.296 351.0662
295.314 143.2894
2195.3492 900.0466
368.1476 166.6053
159.4442 96.6366
159.933 77.8874
1498.2865 596.1594
283.2216 107.8036
313.2508 138.2618
355.8233 158.7074
9724.6167 3216.9987
279.8622 198.0767
430.3092 176.4229
202.8951 95.9647
237.032 120.6361
288.2279 134.9244
610.3496 191.5139
284.0711 99.7431
271.7729 128.5615
337.1335 143.5659
1216.5362 422.1857
695.6618 305.9811
549.3204 318.1533
691.8313 294.8186
478.0781 201.7852
602.4933 257.7481
545.95 215.1073
472.0266 207.1192
577.1974 276.7285
402.6686 180.9355
656.3625 263.9411
712.6465 311.0511
979.7163 371.4133
801.2068 358.3779
557.7977 229.3819
747.8959 391.5588
810.2841 350.4441
276.3349 133.0759
450.8001 181.3175
487.9912 181.8403
741.9736 323.2745
616.7394 262.5657
627.0986 280.1829
357.5508 134.0001
692.8421 270.1377
502.8869 197.2712
725.6471 278.0126
757.2939 343.3938
263.5858 104.7172
265.2242 90.4244
288.3814 129.5971
317.1984 131.5186
8088.1168 3608.2757
772.2781 384.5038
345.2685 172.7725
1295.6174 530.6392
1879.0762 806.5398
304.7139 130.5364
242.5927 104.7253
441.3074 159.5315
1374.2083 612.5896
2247.3793 966.4362
436.6366 170.8378
980.1505 459.3447
2552.1861 1070.7097
700.5476 333.4243
333.43 119.4389
341.0837 145.3914
294.9181 134.3532
6789.1948 2780.7003
615.7378 270.3761
1035.2733 489.702
639.5052 276.0338
1181.937 518.9708
407.6408 198.276
1124.0844 512.8647
324.301 166.5086
520.8772 252.0929
225.4535 97.1057
268.7971 117.7746
231.2548 85.092
325.5795 138.6061
435.6287 157.0769
394.5076 183.3666
267.3955 153.8316
977.3164 509.3605
301.3444 120.8347
201.5547 120.2387
198.4892 93.1263
175.6084 80.962
257.9939 109.5929
3798.8538 1580.3842
826.6152 316.1457
909.5842 437.8835
668.8974 352.0401
897.9202 296.5068
1105.7357 439.3902
974.211 381.9076
508.2195 207.8065
320.4185 130.9666
208.3551 78.6373
378.2015 154.9147
947.9802 450.318
918.8958 444.508
20006.3929 9259.8606
577.0816 265.6073
676.6217 268.7915
739.9126 344.1729
4887.3223 2404.7434
810.4498 398.0079
597.6058 260.1413
179.4406 81.4074
164.7461 58.0529
424.1321 188.5335
397.2618 175.1956
381.7885 165.6734
404.1999 149.5744
379.8793 137.7731
287.4191 140.456
492.9938 197.9031
198.9234 81.938
227.4011 87.1584
256.8856 144.2835
220.9257 125.838
419.3914 196.0561
324.8608 178.3469
444.7921 184.9159
212.4345 99.6283
515.1974 190.4198
447.9084 177.4298
335.6649 133.8764
391.4835 161.8209
193.3702 83.1247
233.9458 97.9091
231.5933 108.3998
284.781 160.3757
265.6336 146.4698
908.5325 451.2169
240.5867 90.1156
199.4008 64.6227
495.7474 189.7032
946.5911 369.7294
269.8472 110.3869
517.103 214.3028
438.8535 161.5014
215.7498 113.2763
364.7652 182.8395
370.171 151.1226
553.2709 217.9398
303.7238 147.8015
334.2293 127.7784
450.4996 142.704
600.533 198.0488
1316.1117 464.959
745.7813 350.3542
579.2233 227.9492
773.2358 299.1149
871.1796 441.3728
1351.2749 491.988
621.2605 241.3457
569.8208 249.4449
505.8936 231.7459
769.9308 290.3466
638.4184 252.171
384.17 160.9475
493.7095 165.6762
517.5428 178.544
478.0255 237.2758
788.4115 250.431
6781.7923 2659.0407
343.8612 131.8401
1456.4853 631.0054
471.4598 202.6363
265.7237 101.3795
321.2349 124.3255
2171.534 873.8961
338.3341 125.384
206.4612 86.8179
1196.7105 537.0883
551.1955 202.0102
1087.3011 435.6925
561.105 224.1969
736.4646 289.7642
1049.4138 425.3692
1370.9935 529.4722
641.3064 238.2169
749.3277 294.6054
1273.5999 475.6808
472.0149 202.2171
417.2916 176.0633
397.4018 185.9206
819.16 303.0554
621.3643 221.6381
884.0776 324.838
343.5982 148.0626
824.7183 308.2449
358.1062 146.7811
1021.9901 488.0392
263.8163 108.8899
159.7255 81.947
311.2141 125.8085
267.8169 129.8873
309.7382 156.2596
253.6085 139.038
234.0166 93.563
241.4016 109.1776
198.3783 93.4872
537.6633 230.4455
211.6215 104.0435
1139.6821 498.3856
2152.9498 826.289
4868.9913 1718.1164
2892.2682 1129.6073
567.9007 248.9148
570.3137 234.047
554.5914 259.6198
569.0863 247.6821
372.0016 170.2999
341.0987 162.0097
607.4034 309.926
500.0316 202.1874
599.6878 259.3413
770.9989 279.8894
460.7835 190.3831
347.951 133.1274
612.4068 266.9153
5466.3348 1761.2097
976.5298 483.4525
990.8094 428.8624
767.2833 320.1433
662.5345 257.8791
205.5936 81.2151
214.1766 102.8175
265.3305 104.529
272.4355 134.4991
280.4163 109.9281
199.2664 83.1237
208.7742 79.9706
165.2106 101.8332
341.2542 168.5008
1044.9597 441.1602
245.0067 122.2858
1452.4523 591.0291
239.4417 103.7214
227.0703 92.4762
266.4209 130.9691
350.556 178.3689
256.3132 92.6199
487.9893 192.5737
281.3474 111.0474
369.9603 149.2674
173.1763 92.4797
161.2058 82.4406
257.8247 101.1833
1510.3557 692.4307
1169.9975 434.255
609.647 226.8575
608.9165 204.6849
709.2773 261.506
200.4985 94.0194
416.5171 137.063
935.3973 354.8486
522.1081 212.6835
192.6228 82.2977
252.0948 99.034
534.0233 187.9669
151.8726 91.222
282.4772 127.5527
219.1163 92.8641
1226.621 519.71
484.5217 208.8211
2989.5272 1312.2186
270.0108 122.0753
221.4206 101.3148
226.7092 119.2915
276.3114 108.4154
3378.5745 1298.0245
400.5873 235.4319
435.5291 175.4596
477.6483 223.8355
505.1029 192.8059
694.0903 295.4103
567.0426 215.4542
1505.2433 592.4403
785.5483 360.34
272.9947 129.4098
746.6915 272.0971
363.456 148.2542
280.2297 153.8151
278.716 126.3106
462.0885 208.4547
410.901 164.1172
334.6996 138.0293
646.693 253.3254
774.1505 304.9939
414.9267 159.3144
490.0199 175.6486
351.8604 158.4528
338.9184 127.7189
475.4937 191.4797
389.1887 179.1094
514.5588 246.1858
219.995 104.3885
345.1644 122.316
341.5682 155.5154
349.0219 127.8304
2031.9648 792.6705
575.8661 260.9127
280.6672 122.1415
279.9512 106.1455
218.8424 88.0171
554.1005 218.8269
2930.2031 1075.6643
359.2706 118.287
433.4697 160.5377
199.0303 88.3221
2074.7311 792.4942
222.8367 101.3067
509.5121 214.8137
656.5226 282.9826
1436.9823 650.9566
384.809 155.9627
541.8644 230.4192
222.3763 102.2728
302.515 104.212
311.8424 137.6784
181.2985 81.5287
501.6185 230.4917
720.954 357.8256
232.5428 119.6795
306.0874 166.305
206.3818 93.0117
464.4077 197.0145
583.6458 235.3893
871.5082 322.679
344.513 124.0951
377.4626 160.8317
1207.1879 480.1148
716.2873 237.0294
648.3112 262.155
4243.4449 1680.1414
827.8608 345.0339
1168.6272 557.4292
1374.3247 619.6259
1904.4605 813.9835
1936.8587 852.5999
5408.2383 1832.6842
1428.8087 610.2635
1180.2345 533.3768
625.9257 275.0616
424.0196 168.4221
858.3149 326.1362
2646.3858 1036.9945
1724.4571 593.2061
891.705 361.8525
799.0275 310.3333
1106.5836 387.52
364.7192 174.0816
399.2099 198.5156
303.5111 130.9677
228.4897 99.1901
297.9397 126.4376
2506.786 1289.1518
3454.321 1390.2908
2974.7852 1218.1356
2081.2161 849.7588
1979.6472 753.2586
3139.1227 1382.2029
3426.1242 1383.2423
3248.9666 1286.6827
3372.2638 1270.7923
701.8535 346.781
2574.4221 1105.0021
1948.0193 796.6819
433.577 158.836
2242.6092 953.72
534.8985 214.858
232.0362 104.4505
289.208 120.8771
193.809 69.415
174.0592 64.9633
179.6631 78.0864
919.8474 345.5128
250.3404 120.3624
177.1174 88.9915
395.7357 175.8154
424.9036 227.1064
142.7463 80.3942
223.5842 108.5373
214.7397 85.9941
620.1627 249.5056
419.524 159.7394
784.6536 338.9908
679.1389 313.8684
207.5761 137.4451
229.1258 121.2626
299.8906 126.2555
220.6964 112.2284
171.4912 97.0299
192.6249 120.723
1373.8406 492.8358
454.3175 182.4267
1324.7398 401.6531
541.6279 240.453
304.3361 144.5329
1370.1393 484.0476
961.555 362.4752
812.2863 306.5924
305.1278 209.2791
147.2858 99.5533
198.8175 81.7297
348.3149 186.2381
619.9829 218.8512
520.2376 157.5923
309.3393 94.4969
2926.6419 1007.6119
431.9256 167.5913
263.7482 97.7857
1646.5381 631.8459
593.2278 213.6266
5471.7943 1972.2028
307.8229 148.361
268.9822 103.2501
1567.124 664.6032
252.2547 138.7329
231.6766 127.6675
335.1269 141.4694
229.1419 103.0568
253.4746 108.794
312.0561 108.3707
2988.9058 1003.5572
1095.8893 366.3454
1729.8063 733.4512
349.3428 250.8635
232.4545 184.2024
189.8757 102.9573
2492.4551 1048.4081
397.6082 232.3838
244.2657 110.5407
324.4944 191.986
630.3725 277.874
432.5517 179.5539
312.7953 120.5117
355.0945 149.7109
8324.4807 3425.081
334.5468 244.1095
339.3791 186.789
260.8846 159.4066
1862.5521 657.4931
6188.7166 2274.5299
584.2782 245.4443
3101.725 1701.1768
601.8607 267.6266
1099.5557 477.6303
1187.0127 490.6736
1610.8624 549.9271
4139.4536 1489.0829
3319.1832 1339.1598
280.4235 144.6764
280.9308 122.6595
294.597 126.1411
378.9502 198.9801
285.3189 136.3658
3172.9413 1047.5631
626.6114 276.5629
763.5412 286.8407
746.0156 256.3776
1162.5823 322.5591
694.8818 315.5963
512.0763 191.8505
468.2438 213.0588
322.5186 211.772
2634.1997 1259.6542
1344.9347 573.9012
869.2584 355.319
2422.428 1112.7392
1822.6475 784.3855
853.0679 335.3428
281.5426 154.3304
2065.0941 864.5568
1282.072 584.0337
613.6493 268.0799
1515.1574 629.3611
745.8919 387.031
428.8015 181.8993
492.7949 291.8732
2554.5392 903.328
224.1235 108.3933
779.7832 335.8276
2604.1429 1126.9754
212.7004 135.4186
229.2002 102.223
413.8134 176.8401
167.0143 91.4104
168.6228 91.8773
250.3863 168.4541
152.4303 109.2336
188.8487 148.8257
1482.7117 644.03
244.0463 96.5319
396.2425 166.9337
577.2299 248.6059
394.0648 164.7754
321.5152 118.834
202.3346 89.5291
1122.7556 539.3612
1191.6783 454.0244
278.3928 143.5999
210.2151 126.1903
242.1913 150.2572
249.0358 99.3503
189.0283 84.2281
282.0485 100.0697
916.4193 445.226
245.1981 112.5702
270.2611 144.1488
187.6399 96.5561
223.0412 107.4622
484.8269 143.445
1282.472 568.6782
169.9113 109.465
247.6174 116.022
223.6473 86.0792
327.8839 107.2516
199.1173 76.7628
251.2489 110.7316
355.5328 157.3205
2827.1639 1207.5236
299.3256 125.2516
271.4547 133.445
267.2073 131.1529
437.2471 190.4028
1385.863 681.32
238.0052 105.5924
3269.9953 1534.1905
721.1642 318.4663
325.0115 138.8466
749.7455 323.6576
1273.1752 559.2482
1384.3507 548.2976
455.0365 203.953
554.8078 199.1035
457.147 204.5809
558.4804 346.0857
337.3698 156.9092
252.7375 154.1023
226.2648 82.8498
282.4337 107.5939
2725.7231 1155.4757
361.0971 142.2508
5999.2956 2398.9139
269.2538 133.5447
334.9501 152.9217
261.1662 95.6609
1089.847 430.6616
272.3355 108.8015
383.9798 147.0605
263.9695 93.0857
396.1703 174.7404
1099.9445 524.5777
352.6861 150.5484
3046.7857 1154.3463
261.6246 145.9451
416.0961 173.8081
243.4595 116.0281
2873.6562 1317.1471
302.1272 111.489
305.5331 123.668
819.8485 356.5626
249.717 77.3498
263.0634 101.7276
1659.9664 766.4606
4689.3594 1918.8571
683.0688 305.1418
239.4259 117.3015
855.6913 374.1402
2219.2064 975.2382
262.5042 133.8833
246.8465 100.0222
628.14 269.5086
281.3814 111.5953
156.0974 91.7314
255.0713 128.4985
240.6068 101.3841
213.1174 95.1992
215.7448 94.0218
199.3399 117.0464
286.5798 162.6004
444.862 188.4911
232.3491 103.1584
239.8441 120.5137
328.002 144.1489
232.941 139.8024
207.5202 127.2339
225.1684 107.7818
224.0468 116.4216
327.4616 134.4017
1382.8466 578.4356
1385.0233 625.6391
131.1938 103.4771
1108.3061 494.5909
185.0423 88.5316
955.3093 489.1126
473.96 253.8045
250.4916 160.1794
307.1874 220.9004
381.5391 193.7776
179.5914 131.6567
219.3995 121.8161
218.776 154.4442
933.0811 411.8616
175.2994 106.6191
218.3057 99.1677
237.8693 108.5925
336.968 228.35
16825.5019 5929.4042
658.297 312.5257
2128.5418 1022.2096
280.9617 173.923
193.7109 127.963
234.1715 109.8582
215.4196 109.4032
1113.98 440.3847
3292.4469 1431.2693
826.1202 379.4733
524.0338 234.8626
739.8869 312.2083
395.4819 161.4982
193.6936 111.2006
361.2107 162.7612
393.0306 172.4786
990.8465 402.9767
1899.0874 720.2999
370.9544 156.7898
324.9167 142.2244
298.9861 106.0747
441.2105 181.591
3438.0096 1485.0403
556.2444 199.6232
455.2485 192.7646
463.8524 189.2103
312.3982 139.9387
427.2974 166.3694
912.1567 401.1081
3865.9642 1404.739
481.6478 184.1106
438.5165 149.8289
701.4383 291.5479
412.5437 206.6333
1331.7969 581.49
355.7323 155.8098
2002.3895 792.8275
545.1206 212.3358
201.1067 99.271
4682.4152 1740.1442
543.1371 189.7482
212.977 68.8524
772.1053 300.4654
554.345 190.7889
439.9398 142.8488
332.698 100.5132
463.6259 146.1557
294.4634 114.3949
96.8694 40.3925
2471.5331 822.8344
307.4474 131.4927
